"Gene name","wt.r1.rpkm","wt.r2.rpkm","wt.r3.rpkm","alg1.r1.rpkm","alg1.r2.rpkm","alg1.r3.rpkm"
"Y50D7A.6.3",1684.18,1457.5,979.752,457.287,797.67,1322.36
"Y50D7A.6.4",1731.18,1498.17,1007.09,470.048,819.928,1359.26
"Y50D7A.7.1",36456.5,37051.9,29759.3,31083.9,30996.1,28836.3
"Y50D7A.7.2",35191.7,35766.4,28726.9,30005.5,29920.7,27835.9
"Y50D7A.7.3",29556.4,29926.7,24143,25462.5,25523.9,23236.1
"Y50D7A.8.1",1528.54,1394.93,1916.24,2381.7,1974.04,2568.94
"Y50D7A.8.2",1569,1431.86,1762.63,2214.25,2026.29,2082.73
"Y50D7A.8.3",1561.25,1424.79,1795.42,2260.66,2016.29,2623.91
"Y50D7A.8.4",1569,1431.86,1762.63,2214.25,2026.29,2082.73
"Y50D7A.8.5",1527.04,1439,1761.36,2225.3,1938.01,2067.74
"Y50D7A.8.6",1560.11,1470.16,1799.5,2273.49,1979.98,2112.52
"Y50D7A.8.7",1556.13,1420.11,1748.17,2196.09,2009.67,2065.65
"Y50D7A.9.1",32802,43450,25727.2,32608.1,25981.3,21445.5
"Y50E8A.1.1",9730.37,13306.6,12138.3,14419.1,14070.7,9305.37
"Y50E8A.11.1",0,0,0,557.859,0,865.975
"Y50E8A.12a.1",5534.93,3323.83,6809.79,6599.94,5081.65,6170.34
"Y50E8A.12b.1",1665.13,0,0,0,0,0
"Y50E8A.12c.1",5134.83,7841.55,2163.61,1222.15,7063.76,6421.19
"Y50E8A.16.1",7171.48,6716.9,7037.21,11106,15945.3,13359.1
"Y50E8A.2.1",0,4078.62,3702.05,1233.96,2464.54,0
"Y50E8A.3.1",4350.29,2351.29,2838.52,1129.1,2898.41,1389.16
"Y50E8A.3.2",5384.15,2119.42,2558.6,1017.75,2612.58,1252.16
"Y50E8A.3.3",3976.32,2149.16,2594.51,1032.04,2649.25,1269.74
"Y50E8A.4a.1",5340.1,4392.54,8220.41,7669.05,7830.92,8990.62
"Y50E8A.4b.1",4250.51,4840.62,5852,5590.21,5898.96,7174.68
"Y50E8A.4c.1",3755.73,4790.29,5390.33,5463.48,6321.63,5517
"Y50E8A.5.1",0,0,744.607,800.227,1205.55,835.097
"Y50E8A.6.1",1094.92,469.091,589.877,1485.8,391.714,945.83
"Y50E8A.9a.1",695.342,2664.12,244.936,2632.33,743.554,343.379
"Y50E8A.9c.1",583.685,1336.17,685.35,473.493,1421.69,0
"Y51A2A.1.1",6729.45,2418.06,2764.39,4539.81,5640.43,4078.72
"Y51A2A.16.1",3856.09,0,1605.29,0,0,0
"Y51A2A.4a.1",2481.03,0,113.614,0,0,0
"Y51A2A.5.1",0,0,0,240.133,140.685,327.447
"Y51A2A.6.1",1749.04,0,0,0,385.937,3689.33
"Y51A2B.16.1",0,0,0,1177.87,0,0
"Y51A2B.2.1",0,0,1276.61,0,0,0
"Y51A2B.4.1",0,1117.07,869.406,1653.97,918.002,2321.07
"Y51A2B.5.1",7353.44,8354.55,3455.31,2748.89,4322.85,3064.95
"Y51A2B.6.1",0,0,814.257,20.8352,0,0
"Y51A2B.8.1",1304.84,0,0,1228.62,1403.62,89.7509
"Y51A2D.10a.1",21126.2,15492.8,16881.1,19639.2,24473.6,13170.5
"Y51A2D.10b.1",0,3129.18,1783.01,1557.5,0,0
"Y51A2D.11.1",26223.2,25712.7,35511.2,25044.5,21510.4,27294.6
"Y51A2D.11.2",26678.1,25099.5,35214,24447.2,20997.4,26643.6
"Y51A2D.12.1",2243.78,2391.89,6402.65,2957.79,1900.98,612.729
"Y51A2D.13a.1",28884.9,37338.2,37385.7,14208.1,9543.18,11033.4
"Y51A2D.13b.1",21782.1,27936.7,24783.6,10546.5,7106.01,6509.25
"Y51A2D.14.1",34675.8,16749.9,17070,27609.1,21852.5,25911.9
"Y51A2D.14.2",17144.3,18679,14127.3,8692.31,3055.51,20682.1
"Y51A2D.15a.1",1506.37,1829.96,1794.92,2525.45,2598.15,3144.72
"Y51A2D.15b.1",1191.97,1421.18,1475.41,2090.27,2298.04,2670.58
"Y51A2D.15c.1",1573.63,1484.14,1650.63,2294.75,2027.79,2382.14
"Y51A2D.17.1",4027.08,5569.7,5364.18,4707.61,6719.01,4292.56
"Y51A2D.18.1",14482.1,20406.2,15265.6,14528.1,18370,19138.1
"Y51A2D.19a.1",587.216,533.875,495.994,373.329,509.435,594.246
"Y51A2D.19b.1",665.037,588.628,500.731,512.124,546.429,604.942
"Y51A2D.19c.1",555.868,476.185,427.831,612.506,473.685,823.488
"Y51A2D.19d.1",486.149,421.618,416.752,413.63,441.3,543.426
"Y51A2D.19e.1",543.028,423.965,429.765,465.182,443.757,719.138
"Y51A2D.19f.1",531.713,497.131,423.45,423.389,500.324,631.681
"Y51A2D.19g.1",494.758,473.502,414.598,451.217,449.115,553.049
"Y51A2D.19h.1",608.536,551.223,426.881,563.084,537.154,643.05
"Y51A2D.19i.1",540.773,457.78,488.148,364.362,450.266,506.583
"Y51A2D.19j.1",597.956,460.329,501.558,415.64,452.773,682.091
"Y51A2D.19k.1",550.35,510.305,487.259,401.077,458.24,515.554
"Y51A2D.19l.1",611.774,513.196,500.903,562.082,482.862,785.781
"Y51A2D.19m.1",833.32,489.861,491.048,641.665,629.061,730.742
"Y51A2D.21.1",15601.1,11013.3,10397.7,39683.1,22061,14247.4
"Y51A2D.4.1",7430.28,6428.58,7146.5,16846.5,13604.3,14212.8
"Y51A2D.5.1",3066.26,2528.73,4459.54,8620.19,11653,7404.33
"Y51A2D.7b.1",4352.95,1394.21,4721.24,3932.51,3970.84,2981.02
"Y51A2D.7b.2",4314.9,1382.03,4679.97,3898.14,4120.64,2954.96
"Y51A2D.8.1",859.284,2637.93,1344.43,415.333,1053.5,27.582
"Y51A2D.9a.1",69298.9,89858.7,59270.9,72216.6,64649.1,68454.4
"Y51A2D.9b.1",7626.15,13172.8,10267.7,8991.01,12297.8,2689.24
"Y51B9A.3.1",0,1448.1,2525.82,738.636,1338.79,2933.94
"Y51B9A.5.1",7425.66,3799.37,4061.62,3915.47,2007.19,3178.06
"Y51B9A.6a.1",134.074,998.303,0,407.861,107.528,2135.26
"Y51B9A.6b.1",154.312,278.881,0,0,123.759,1520.26
"Y51B9A.7.1",1669.7,0,1146.91,0,580.277,2090.22
"Y51B9A.8.1",0,0,1224.68,0,0,0
"Y51B9A.9.1",2477.15,827.719,2363.25,1124.76,1817.45,0
"Y51F10.10a.1",3867.09,2635.56,2866.33,3558.99,5859.1,3122.1
"Y51F10.10a.2",2742.92,2448.37,2140,3066.4,5061.57,3058.06
"Y51F10.10b.1",3238.51,2572.23,2302.28,2935.51,4250.46,2279.71
"Y51F10.10b.2",2006.54,2369.29,1497.93,2377.25,3314.82,2166.78
"Y51F10.10c.1",2457.65,1675.78,2161.59,2502.14,2983.31,1409.43
"Y51F10.10c.2",1010.04,1369.02,1227.71,1815.86,1823.91,1208.23
"Y51F10.10d.1",3205.01,1804.69,2795.51,3221.06,4847.99,2399.46
"Y51F10.10d.2",1883.62,1523.57,1948.69,2608.17,3836.74,2248.74
"Y51F10.10e.1",4399.22,2550.48,3369.41,2632.6,4397.48,1255.26
"Y51F10.11.1",6539.26,7409.78,9125.04,10270,8662.76,8165.1
"Y51F10.15.1",0,0,697.111,0,403.09,0
"Y51F10.2a.1",310.386,78.6367,366.513,885.93,781.236,381.915
"Y51F10.2a.2",311.79,78.9925,368.171,889.939,784.772,383.643
"Y51F10.2b.1",108.668,0,152.439,391.054,209.091,749.703
"Y51F10.2b.10",115.755,0,162.381,416.557,231.3,453.887
"Y51F10.2b.11",325.949,82.5797,289.496,701.878,391.817,401.065
"Y51F10.2b.12",115.974,0,162.688,417.346,231.738,454.747
"Y51F10.2b.13",115.645,0,162.227,416.164,231.081,453.458
"Y51F10.2b.14",203.929,82.6579,289.77,541.287,383.599,465.698
"Y51F10.2b.15",207.066,83.9296,294.228,549.614,376.419,407.621
"Y51F10.2b.16",127.704,0,179.144,438.036,245.72,226.576
"Y51F10.2b.17",219.744,89.0681,312.242,583.264,413.347,432.577
"Y51F10.2b.18",146.669,0,205.747,503.086,282.21,260.224
"Y51F10.2b.2",111.843,0,156.894,538.202,469.479,438.55
"Y51F10.2b.3",111.538,0,156.465,536.731,468.196,568.667
"Y51F10.2b.4",111.639,0,156.608,537.221,468.623,770.205
"Y51F10.2b.5",201.449,81.6527,263.608,534.704,366.208,396.563
"Y51F10.2b.6",198.662,80.5228,282.285,527.305,373.691,391.076
"Y51F10.2b.7",205.29,83.2095,291.704,544.899,386.159,404.124
"Y51F10.2b.8",202.396,82.0364,287.591,537.217,380.715,398.427
"Y51F10.2b.9",205.486,83.2889,291.982,545.419,386.527,404.509
"Y51F10.2c.1",231.509,0,290.452,1851.98,194.714,410.75
"Y51F10.3a.1",5038.66,2311.22,4059.23,4375.33,4736.79,2610.54
"Y51F10.3a.2",5203.65,2952.26,4993.8,5665.49,4833.68,3407.12
"Y51F10.3b.1",4192.32,1257.89,2481.65,2896.37,2486.8,1218.01
"Y51F10.4a.1",8154.03,2928.38,4934.42,7236.86,5266.18,6645.23
"Y51F10.4b.1",5719.1,2390.06,3497.07,5589.51,4766.11,4661.63
"Y51F10.4c.1",4147.05,1753.92,3248.54,4170.97,3807.89,4288.26
"Y51F10.4d.1",2484.28,2434.47,1485.79,1567.41,3382.06,2514.5
"Y51F10.4e.1",1982.75,3811.36,544.025,885.634,1670.48,1767.3
"Y51F10.5.1",13937.6,8533.38,13266.5,9173.36,10289.3,11397.7
"Y51F10.7.1",210016,258035,218801,243321,232703,242910
"Y51H1A.2a.1",6214.26,3205.99,5128.54,7387.15,6725.72,4774.77
"Y51H1A.2b.1",4904.64,2964.72,3676.12,6433.99,4759.7,4184.22
"Y51H1A.2c.1",3297.23,2460,4426.98,7240.96,9813.16,5129.4
"Y51H1A.2d.1",2636.84,1106.67,2205.66,3618.36,3673.44,2933.15
"Y51H1A.2e.1",3128.41,1312.98,2691.06,3865.72,3373.82,2973.71
"Y51H1A.3a.1",64796.6,57060,53091.7,67201.4,52627.1,50764.8
"Y51H1A.3a.2",64796.6,57060,53003.2,67201.4,52627.1,50740
"Y51H1A.3b.1",42657.9,37288,36916.7,45361.4,37897.6,34859.6
"Y51H1A.3b.2",42602.1,37239.2,37158.8,45302,37848,34836.1
"Y51H1A.4.1",2939.11,5051.72,3818.56,6321.38,3707.2,3789.19
"Y51H1A.4.2",2889.07,4732.52,3204.12,5527.52,3335.22,3390.65
"Y51H1A.5.1",2859.42,1834.92,4079.7,3811.54,4449.61,1931.57
"Y51H1A.5.2",3373.37,1812.96,4030.87,3849.3,4396.36,1908.46
"Y51H1A.6a.1",8164.93,5896.38,7622.77,10182.5,9262.87,12206.2
"Y51H1A.6b.1",4966.11,2710.66,4422.46,3779.62,4654.1,6414.83
"Y51H4A.1.1",0,358.148,0,502.375,0,0
"Y51H4A.12.1",570.658,434.514,334.983,741.147,563.506,799.769
"Y51H4A.12.2",571.477,435.137,335.464,742.211,564.314,800.917
"Y51H4A.12.3",573.431,436.625,336.611,744.749,566.244,803.655
"Y51H4A.12.4",569.842,433.892,334.504,740.087,579.121,798.625
"Y51H4A.12.5",569.842,433.892,334.504,740.087,579.121,798.625
"Y51H4A.12.6",565.493,430.581,331.952,742.681,581.944,876.819
"Y51H4A.12.7",582.298,457.279,333.531,779.979,549.763,820.093
"Y51H4A.12.8",641.147,938.437,413.104,738.766,581.73,797.2
"Y51H4A.12.9",644.137,438.106,415.03,742.211,567.974,800.917
"Y51H4A.13.1",1258.92,268.886,1353.89,2640.17,3159.85,3664.43
"Y51H4A.15.1",31025.5,48916.2,31878.8,57393.1,39090,51209.7
"Y51H4A.17a.1",2440.28,3752.04,1926.78,2410.96,3730.39,2536.44
"Y51H4A.17b.1",1425.05,3574.89,1538.2,1464.48,2937.82,2722.13
"Y51H4A.17c.1",2650.14,4028.09,1867.26,2083.41,3819.98,3265.47
"Y51H4A.22.1",1724.58,0,3747.21,974.303,896.985,3151.95
"Y51H4A.23.1",0,0,0,0,474.568,0
"Y51H4A.24.1",3935.98,6860.28,5875.73,2245.52,2836.42,3302.6
"Y51H4A.24.2",3933.62,7074.41,6736.44,2357.34,3283.61,3970.46
"Y51H4A.25a.1",1285.41,602.387,1051.68,727.488,734.615,920.928
"Y51H4A.25b.1",5451.75,10947.6,3208.97,4949.27,5526.12,7144.24
"Y51H4A.25d.1",3988.7,4990.76,3825.09,3451.87,4896.71,4443.44
"Y51H4A.25e.1",1493.89,957.618,1137.76,791.856,910.838,1035.76
"Y51H4A.26.1",0,0,2097.69,0,0,0
"Y51H4A.3a.1",4625.17,6654.73,8280.35,7067.59,7344.38,8047.21
"Y51H4A.3a.2",4352.34,6141.19,7646.64,6274.38,6601.5,7433.05
"Y51H4A.3a.3",4300.14,5797.28,7463.52,6091.53,6405.51,7299.43
"Y51H4A.3a.4",4477.17,6235.89,7913.75,6761.35,6770.52,7609.76
"Y51H4A.3a.5",2678.61,3027.2,3409.3,3173.07,3286.29,3197.42
"Y51H4A.3a.6",3274.17,3468.3,4088,4823.3,3745.96,4131.38
"Y51H4A.3a.7",3841.95,4756.84,5170.5,4694.97,4743.02,5252.35
"Y51H4A.3a.8",4412.93,6391.55,7770.4,6472.68,6735.19,7508.89
"Y51H4A.3a.9",4901.93,7243.45,8729.42,7490.51,7783.86,8268.48
"Y51H4A.4a.1",727.383,0,615.493,541.96,0,1004.98
"Y51H4A.5.1",697.966,1561.73,989.297,0,423.529,0
"Y51H4A.7.1",5371.71,10302.1,4561.06,1869.87,2897.09,1368.91
"Y51H4A.7.2",4554.05,7822.06,3691.23,1428.31,1297.03,1410.15
"Y51H4A.7.3",4594.01,7862.36,4144.75,1566.19,1303.72,1417.42
"Y51H4A.7.4",4560.42,7833.01,3696.4,1430.31,1527.39,1918.72
"Y51H4A.7.5",4612.07,7921.73,3738.26,1446.51,1313.56,1428.12
"Y51H4A.8.1",25133.7,32394.6,31570.3,37210.7,25028.5,19184.6
"Y51H4A.9.1",31.095,2337.78,0,901.782,1296.79,0
"Y51H4A.935.1",9779.75,10519.5,3776.99,10251.4,1364.98,2496.22
"Y51H4A.938b.1",1822.27,0,0,0,93.8225,2339.71
"Y51H4A.938b.2",0,0,0,0,115.781,0
"Y51H7BM.1.1",1593.87,466.869,947.893,1555.34,1270.9,398.658
"Y51H7BR.2.1",0,0,0,0,245.614,0
"Y51H7BR.4a.1",541.538,249.66,982.587,956.313,532.65,885.535
"Y51H7BR.4a.2",381.434,282.424,423.442,1081.81,120.51,1024.01
"Y51H7BR.4b.1",613.411,282.795,1113,808.612,603.343,1003.06
"Y51H7BR.4b.2",438.39,324.596,486.671,928.135,138.505,1176.91
"Y51H7BR.7.1",0,0,0,1337.52,0,0
"Y51H7BR.8.1",1476.14,0,0,0,0,0
"Y51H7C.1.1",28772.9,26627,22060.1,4457.51,4553.61,6923.88
"Y51H7C.11.1",7974.1,6936.11,6720.09,12616.8,11072,14349.6
"Y51H7C.12a.1",0,0,0,0,485.469,0
"Y51H7C.12b.1",0,0,0,0,534.585,0
"Y51H7C.13.1",47493.4,45992.7,36730.4,5357.06,6649.49,5771.05
"Y51H7C.13.2",46594.6,43866.3,35653.8,5109.39,6342.06,5504.23
"Y51H7C.3.1",2544.44,3372.19,2166.02,2150.08,2720.86,8230.16
"Y51H7C.41.1",21589.5,33421.6,24630.8,17523.7,22127.1,22756
"Y51H7C.5.1",29646.8,20464.3,15445.1,24054.8,19532.7,19200.4
"Y51H7C.5.2",14084.7,11382.6,8644.81,14939.5,10887.3,15353.7
"Y51H7C.6a.1",9264.75,6614.86,8350.52,6898.95,6915.83,6761.96
"Y51H7C.6a.2",9212.92,6640.92,7950.04,7075.84,6833.44,6746.08
"Y51H7C.6a.3",9387.76,6766.95,8100.92,7057.58,6963.13,6874.1
"Y51H7C.6b.1",7363,5158.6,6896.22,5668.26,7055.92,4669.5
"Y51H7C.6c.1",4729.78,4536.63,4469.29,4728.09,4046.87,3287.36
"Y51H7C.7.1",19955.4,23518.2,12501.7,24420.5,33546.3,29231.3
"Y51H7C.8.1",6649.49,0,3873.02,4613.42,2027.13,112.337
"Y51H7C.9.1",1185.05,1879.33,3391.69,423.085,858.013,1378.91
"Y52B11A.1.1",914.383,0,0,709.035,62.3097,776.928
"Y52B11A.11.1",275.961,1226.25,2190.34,204.804,1280,1581.89
"Y52B11A.12.1",1389.38,0,568.069,0,2146.03,637.105
"Y52B11A.19.1",1612.97,4148.57,0,0,0,0
"Y52B11A.2a.1",1336.46,1692.07,4813.17,3792.66,3924.31,5246.17
"Y52B11A.2b.1",469.993,1266.17,2206.04,1933.01,1796.72,1692.67
"Y52B11A.2b.2",467.002,1258.11,2192,1920.71,1785.29,1681.9
"Y52B11A.2b.3",1510.94,1691.23,3090.36,3084.78,2145.24,3291.44
"Y52B11A.3a.1",3013.23,2385.03,3572.29,2603.11,3264.8,3719.37
"Y52B11A.3a.2",3029.86,2398.19,3592.01,2617.48,3282.82,3739.89
"Y52B11A.3b.1",2455.77,2476.08,2915.8,2384.94,2494.12,2150.57
"Y52B11A.3b.2",2469.85,2490.27,2932.51,2398.6,2508.41,2162.89
"Y52B11A.4.1",1156.95,327.09,1732.19,1873.47,2080.4,1661.84
"Y52B11A.4.2",1201.85,357.718,1531.24,1630.76,2054.73,1598.55
"Y52B11A.7.1",1199.06,0,0,0,0,0
"Y52B11A.8.1",5190.31,3579.32,4659.54,9007.78,6834.58,5789.14
"Y52B11A.8.2",2500.37,3871.35,3425.59,8105.01,5009.6,4637.91
"Y52B11A.8.3",2531.29,3919.23,3467.96,8205.25,5071.55,3556.41
"Y52B11A.9.1",8013.93,9016.58,4575.31,6695.51,5081.44,7093.58
"Y52B11A.9.2",7828.28,8807.7,4469.32,6540.4,5751.62,6929.25
"Y52B11B.1.1",109.073,4100.16,1623.3,0,4043.38,4201.34
"Y52B11C.1.1",694.669,3327.87,2535.43,2336.59,3526.27,5186.9
"Y52B11C.1.2",614.814,1957.32,1070.68,1066.53,1714.45,1641.14
"Y52B11C.1.3",671.127,2317.79,1194.56,1262.95,1758.22,1899.99
"Y52D3.1a.1",7791.39,5239.19,7446.07,6260.28,4783.92,8226.7
"Y52D3.1a.2",6803.85,5273.96,7019.58,6301.83,4815.67,8281.31
"Y52D5A.2.1",646.063,1764.54,1825.96,1517.01,514.546,19.4417
"Y52E8A.1.1",2379.41,0,0,0,0,0
"Y52E8A.2.1",5748.93,4479.15,6806.52,8290.86,4155.28,7523.3
"Y52E8A.3.1",1662.99,3530.83,1868.57,3572.44,2104.86,1393.81
"Y52E8A.3.2",1572.28,5089.45,1766.65,3377.58,1990.05,1317.78
"Y52E8A.4a.1",519.188,302.045,212.278,195.544,286.406,0
"Y52E8A.4b.1",248.541,379.554,266.752,245.724,359.902,0
"Y52E8A.6.1",0,0,0,627.145,0,819.814
"Y53C10A.10.1",6701.82,7424.92,5384.75,3647.26,747.879,3818.88
"Y53C10A.12.1",10094,12718,11980.3,9635.47,10501.2,10631
"Y53C10A.12.2",10035,12134.2,12091.6,10221,10437.4,12270.3
"Y53C10A.15.1",866.835,2909.38,4465.68,4978.82,0,178.871
"Y53C10A.24.1",1157.48,1719.8,562.68,440.575,543.754,1599.74
"Y53C10A.4.1",4854.16,6023.77,5580.59,3592.61,3983.72,3311.49
"Y53C10A.5.1",16143.7,17074.7,12660.3,15845.5,13937.6,14774.2
"Y53C10A.5.2",14999.2,15722.3,11995.4,14838,13020.2,14404.9
"Y53C10A.6a.1",6489.1,6907.78,8020.55,6623.72,7816.64,14972.2
"Y53C10A.6b.1",3676.99,3589.46,5743.19,3682.28,3467.11,7589.4
"Y53C10A.9.1",4964.81,5283.82,2746.77,2391.16,2377.61,2999.39
"Y53C12A.1.1",6565.44,4928.21,7303.76,6529.66,6722.91,6063.56
"Y53C12A.1.2",6366.81,4779.11,7082.79,6332.11,6519.51,5880.11
"Y53C12A.1.3",6401.5,3664.73,5164.74,4445.5,4874.72,3530.05
"Y53C12A.2.1",1890.52,666.247,1285.06,3452.63,2623.52,1194.71
"Y53C12A.3.1",32102.2,29133,22995,25072,22733.3,22799.8
"Y53C12A.4.1",8802.07,14830.6,13428.3,17013.9,12969.4,16831
"Y53C12A.4.2",9951.73,14990.5,13144.5,17491.4,14115.8,16833.8
"Y53C12A.6a.1",1614.99,1152.34,855.961,2641.42,3429.94,2447.96
"Y53C12A.6b.1",0,0,1452.91,1003.78,999.738,244.422
"Y53C12A.7.1",2378.71,1027.1,4048.01,677.982,1489.52,4271.68
"Y53C12A.8.1",1707.05,4812.72,3409.58,1292.71,2145.83,3112.78
"Y53C12B.1.1",18003.4,15655.7,18199,24234.9,26716.2,28253.7
"Y53C12B.2.1",47233.1,35190.5,33417.1,40531.8,40853.7,47370.4
"Y53C12B.2.2",39684.1,28543.7,29157.7,33242.1,33682.1,38692.4
"Y53C12B.3a.1",8779.19,6679.97,8138.48,11441,10481.5,9974.43
"Y53C12B.3a.2",9249.41,7145.38,8543.16,12053.8,11068.2,10808
"Y53C12B.3b.1",9504.56,7403.39,8494.86,12604.7,12404.9,11401.5
"Y53C12B.3b.2",8381.16,5773.44,6722.14,9665.74,8896.93,8819.23
"Y53C12B.5a.1",858.964,1949.26,1354.94,622.335,322.826,195.738
"Y53C12B.5a.2",329.127,2081.77,990.083,664.64,344.771,209.044
"Y53C12B.5b.1",203.543,1894.82,688.93,524.963,420.328,264.18
"Y53C12B.7.1",10548.9,16316.1,14166.8,10518.5,5170.15,6055.86
"Y53F4A.2.1",12828,3931.12,8513.53,7597.33,430.742,8951.41
"Y53F4B.1.1",864.556,1132.4,940.275,1624.04,1602.47,2872.25
"Y53F4B.11a.1",7785.89,19953.6,12960.8,3933,4568.95,8383.07
"Y53F4B.11b.1",7423.91,1775.16,1609.29,0,763.332,3384.12
"Y53F4B.12a.1",1508.32,418.634,527.87,1545.31,525.099,1224.81
"Y53F4B.12b.1",1430.27,1371.99,789.011,976.899,480.757,1489.7
"Y53F4B.13a.1",4077.36,3397.85,3542.12,4149.23,4630.51,6886.79
"Y53F4B.13a.2",4650.22,3875.24,3863.87,4587.51,4874.23,7357.64
"Y53F4B.13b.1",3974.17,2780.63,3019.44,3451.34,4102.86,5426.85
"Y53F4B.13c.1",3764.99,2825.08,3145.05,4453.58,3989.32,5014.25
"Y53F4B.13d.1",3916.26,2923.9,3255.07,4196.78,4072.22,5170.82
"Y53F4B.14a.1",82645.6,58450.7,57850.1,46690.8,59413.9,58028.6
"Y53F4B.14b.1",16158.4,6783.56,454.882,4015.64,2915.2,2678.36
"Y53F4B.15.1",17312.7,17481.6,19036.9,17064.5,12893.1,17482.3
"Y53F4B.17.1",2066.37,19.2269,1007.15,377.575,1208.74,1911.04
"Y53F4B.18.1",11763.5,12268.8,10300.4,10355.5,13288.1,14139
"Y53F4B.19.1",2838.73,4370.83,1944.1,267.291,1027.66,1598.66
"Y53F4B.19.2",2853.19,2438.47,2106.59,817.637,1748.44,1463.35
"Y53F4B.2.1",20931.3,18020.9,14755.5,15625.6,16130.5,11761.3
"Y53F4B.21.1",6578.75,8807.6,7666.72,9064.82,6784.55,8169.5
"Y53F4B.22a.1",20182.9,21115.1,22254.3,21847.9,20723.7,27790
"Y53F4B.22a.2",13845.3,11102.1,8714.72,10767.7,8217.35,9495.52
"Y53F4B.22a.3",14644.2,12295,10075.4,11742.3,9207.38,10158.9
"Y53F4B.22b.1",14620,19740.9,25307.1,22782.4,23835,33027
"Y53F4B.22b.2",3359.55,2640.32,2642.06,4090.61,2875.85,2505.07
"Y53F4B.22b.3",4044.78,4149.79,4605.58,5339.76,4242.15,3190.1
"Y53F4B.23.1",1833.07,0,2405.64,2357.45,3625.51,2497.08
"Y53F4B.24.1",4689.4,8135.94,1548.62,515.139,1218.81,1244.72
"Y53F4B.25a.1",2416.68,1339.61,2928.78,1518.19,2088.76,36.3621
"Y53F4B.25b.1",1274.39,2916.82,1529.54,1463.16,1262.01,0
"Y53F4B.26.1",0,0,527.227,0,0,0
"Y53F4B.27a.1",4049.42,3687.35,3947.43,2543.93,2532.26,6147.52
"Y53F4B.27b.1",3798.46,3478.75,4010.56,2603.36,2333.8,4606.27
"Y53F4B.28.1",1239.79,3519.63,2129.01,4017.69,4218.92,5807.69
"Y53F4B.29.1",57121.8,56207.9,39482.8,114974,90909.4,105420
"Y53F4B.29.2",52380.1,55584.4,39443.9,108047,84632.7,101302
"Y53F4B.3.1",23011.3,24684,18761,26645.7,16404.5,18365
"Y53F4B.31.1",38651.1,37838.6,27186.9,82513,78116.1,69110.4
"Y53F4B.32.1",202.184,2232.59,3009.05,17257.4,11652.4,4624.04
"Y53F4B.33.1",26225.3,14627.3,12331.8,81419.7,77089.3,71515.5
"Y53F4B.35.1",1372.62,0,0,0,588.93,6119.38
"Y53F4B.36.1",2509.01,1113.45,1755.34,1469.97,282.581,3288.56
"Y53F4B.37.1",0,0,0,1185.45,4289.64,1018.79
"Y53F4B.39a.1",15987.2,14182.5,15705,13222.3,10127.5,16364.7
"Y53F4B.39b.1",24689.3,21989,19833.3,15613.8,14669.3,23506.4
"Y53F4B.42.1",2044.64,3665.61,5953.9,7712.65,3109.55,7390.99
"Y53F4B.43.1",0,0,1408.6,0,1140.29,0
"Y53F4B.4a.1",1248.3,1098.66,1699.68,2349.36,1716.34,2489.34
"Y53F4B.4a.2",1353.18,1335.91,1322.26,1729.74,1330.08,2231.01
"Y53F4B.4b.1",1910.58,1022.05,2003.05,3238.08,2108.95,2753.42
"Y53F4B.4b.2",1870.15,1000.42,2291.03,3549.97,2064.32,2695.15
"Y53F4B.4c.1",1123.3,1108.96,1284.35,1950.03,1482.01,2036.37
"Y53F4B.51.1",1205.07,0,811.527,1682,2956.26,2457.4
"Y53F4B.62a.1",0,0,364.673,0,0,0
"Y53F4B.7.1",537.287,0,527.227,0,0,0
"Y53F4B.9.1",7693.83,9310.43,7140.79,7729.77,8002.73,9844.67
"Y53G8AL.1.1",214.634,297.758,198.915,485.032,911.688,875.95
"Y53G8AL.2.1",30354.4,34899.7,34213.1,32777,30442.5,34726
"Y53G8AL.2.2",29970,28489.8,30336.5,30500,28883.4,30506
"Y53G8AL.2.3",30892.2,28906.7,31491.3,30068.2,29196.7,30086.2
"Y53G8AL.4b.1",3627.87,0,0,2656.85,653.753,3881.67
"Y53G8AM.4.1",0,0,939.874,0,620.256,0
"Y53G8AM.6.1",957.355,0,365.334,0,0,2581.31
"Y53G8AM.7.1",417.755,0,0,0,0,3531.15
"Y53G8AM.8.1",3396.12,2090.82,3565.83,4873.63,4995.48,5879.05
"Y53G8AM.8.2",3482.8,2144.19,3656.85,4998.02,5122.98,6029.11
"Y53G8AR.1.1",0,0,443.218,0,0,0
"Y53G8AR.2a.1",5388.11,4856.27,4575.33,5592.69,5081.94,4381.67
"Y53G8AR.2b.1",3651.39,4022.56,4827.76,4746.56,4806.97,3920.61
"Y53G8AR.2b.2",3671.72,4059.03,4154.71,4553.77,4672.92,3746.97
"Y53G8AR.3a.1",12327.3,13656.5,13790.2,11913.7,13373.5,15878.3
"Y53G8AR.3a.2",10992.8,12344.1,12424.1,10733.4,12373.9,14429.6
"Y53G8AR.3b.1",9750.57,12969.6,10416.9,9842.03,10208.2,12633.4
"Y53G8AR.5.1",6987.36,5738.04,6279.82,12309.9,14600.3,13693
"Y53G8AR.6.1",7653.47,12992.9,9751.11,12887.8,9960.1,10662.7
"Y53G8AR.6.2",8401.15,14262.2,10703.7,14146.9,10933.1,11704.4
"Y53G8AR.7a.1",2308.17,2867.69,3285.75,7313.66,2949.93,5589.23
